candidate_id	source_id	source_url	status	review_batch_id	import_scope	rank_basis	entity_class	source_claims_used	confidence_detail	parentage_status	query_readiness	exclusion_reason	notes
cand-q216173	src-wikidata-q216173	https://www.wikidata.org/wiki/Q216173	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Free City of Danzig; description: semi-autonomous city-state that existed between 1920 and 1939; article: https://en.wikipedia.org/wiki/Free_City_of_Danzig
cand-q704300	src-wikidata-q704300	https://www.wikidata.org/wiki/Q704300	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Free City of Frankfurt; description: historical city-state, today part of Germany; article: https://en.wikipedia.org/wiki/Free_City_of_Frankfurt
cand-q501303	src-wikidata-q501303	https://www.wikidata.org/wiki/Q501303	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Free City of Kraków; description: former city-state; article: https://en.wikipedia.org/wiki/Free_City_of_Cracow
cand-q2629137	src-wikidata-q2629137	https://www.wikidata.org/wiki/Q2629137	pending	batch-500-candidates	title_identity_only	literal	empire	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Free Imperial City of Aachen; description: was a Free Imperial City and spa of the Holy Roman Empire west of Cologne; article: https://en.wikipedia.org/wiki/Free_Imperial_City_of_Aachen
cand-q117020	src-wikidata-q117020	https://www.wikidata.org/wiki/Q117020	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Free Imperial City of Nuremberg; description: quasi-independent city state within the Holy Roman Empire, 1219–1806; article: https://en.wikipedia.org/wiki/Free_Imperial_City_of_Nuremberg
cand-q569871	src-wikidata-q569871	https://www.wikidata.org/wiki/Q569871	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Free People's State of Württemberg; description: former state of Germany; article: https://en.wikipedia.org/wiki/Free_People%27s_State_of_W%C3%BCrttemberg
cand-q694858	src-wikidata-q694858	https://www.wikidata.org/wiki/Q694858	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Free State Bottleneck; description: former quasi-state in western Germany; article: https://en.wikipedia.org/wiki/Free_State_of_Bottleneck
cand-q548114	src-wikidata-q548114	https://www.wikidata.org/wiki/Q548114	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Free State of Fiume; description: former state between 1920 and 1924; article: https://en.wikipedia.org/wiki/Free_State_of_Fiume
cand-q1131500	src-wikidata-q1131500	https://www.wikidata.org/wiki/Q1131500	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Free State of Icaria; description: former country; article: https://en.wikipedia.org/wiki/Free_State_of_Ikaria
cand-q391980	src-wikidata-q391980	https://www.wikidata.org/wiki/Q391980	pending	batch-500-candidates	contested_review	unsupported	administrative_region	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Free Territory of Trieste; description: former country; article: https://en.wikipedia.org/wiki/Free_Territory_of_Trieste
cand-q877619	src-wikidata-q877619	https://www.wikidata.org/wiki/Q877619	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: French Consulate; description: former government of France; article: https://en.wikipedia.org/wiki/French_Consulate
cand-q69829	src-wikidata-q69829	https://www.wikidata.org/wiki/Q69829	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: French Fourth Republic; description: government of France between 1946 and 1958; article: https://en.wikipedia.org/wiki/French_Fourth_Republic
cand-q58326	src-wikidata-q58326	https://www.wikidata.org/wiki/Q58326	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: French Second Republic; description: government of France between 1848-1852; article: https://en.wikipedia.org/wiki/French_Second_Republic
cand-q70802	src-wikidata-q70802	https://www.wikidata.org/wiki/Q70802	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: French Third Republic; description: nation of France from 1870 to 1940; article: https://en.wikipedia.org/wiki/French_Third_Republic
cand-q179023	src-wikidata-q179023	https://www.wikidata.org/wiki/Q179023	pending	batch-500-candidates	title_identity_only	literal	empire	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: French colonial empire; description: set of territories that were under French rule primarily from the 17th century to the late 1960s; article: https://en.wikipedia.org/wiki/French_colonial_empire
cand-q69323	src-wikidata-q69323	https://www.wikidata.org/wiki/Q69323	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: French constitutional monarchy; description: Constitutional monarchy of France (1791–1792); article: https://en.wikipedia.org/wiki/Kingdom_of_France_(1791%E2%80%9392)
cand-q87791	src-wikidata-q87791	https://www.wikidata.org/wiki/Q87791	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Frisian Kingdom; description: early medieval chiefdom in Holland; article: https://en.wikipedia.org/wiki/Frisian_Kingdom
cand-q3327860	src-wikidata-q3327860	https://www.wikidata.org/wiki/Q3327860	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Gaelic Ireland; description: Gaelic political and social order that existed in Ireland from the prehistoric era until the early 17th century; article: https://en.wikipedia.org/wiki/Gaelic_Ireland
cand-q2504040	src-wikidata-q2504040	https://www.wikidata.org/wiki/Q2504040	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Gagauz Republic; description: 1989–1995 self-proclaimed political entity in Eastern Europe; article: https://en.wikipedia.org/wiki/Gagauz_Republic
cand-q61385	src-wikidata-q61385	https://www.wikidata.org/wiki/Q61385	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Galician Soviet Socialist Republic; description: self-declared and short-lived communist state; article: https://en.wikipedia.org/wiki/Galician_Soviet_Socialist_Republic
cand-q1415162	src-wikidata-q1415162	https://www.wikidata.org/wiki/Q1415162	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Garðaríki; description: former country; article: https://en.wikipedia.org/wiki/Gar%C3%B0ar%C3%ADki
cand-q156111	src-wikidata-q156111	https://www.wikidata.org/wiki/Q156111	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: General Government; description: German-occupied zone in Poland in World War II; article: https://en.wikipedia.org/wiki/General_Government
cand-q16595757	src-wikidata-q16595757	https://www.wikidata.org/wiki/Q16595757	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Genoese Republic; description: European state (1814-1815); article: https://en.wikipedia.org/wiki/Republic_of_Genoa_(1814)
cand-q16957	src-wikidata-q16957	https://www.wikidata.org/wiki/Q16957	pending	batch-500-candidates	contested_review	unsupported	free_city	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: German Democratic Republic; description: 1949–1990 country in central Europe, unified into modern Germany; article: https://en.wikipedia.org/wiki/East_Germany
cand-q18285930	src-wikidata-q18285930	https://www.wikidata.org/wiki/Q18285930	pending	batch-500-candidates	title_identity_only	literal	empire	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: German Empire of 1848/1849; description: German national state (in establishment) 1848/1849; article: https://en.wikipedia.org/wiki/German_Empire_(1848%E2%80%931849)
cand-q1206012	src-wikidata-q1206012	https://www.wikidata.org/wiki/Q1206012	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: German Reich; description: official name for the German nation state from 1871 to 1945, and name of Germany until 1949; article: https://en.wikipedia.org/wiki/German_Reich
cand-q1345964	src-wikidata-q1345964	https://www.wikidata.org/wiki/Q1345964	pending	batch-500-candidates	title_identity_only	literal	kingdom	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Gododdin; description: kingdom of Britons native to north-eastern Britain; article: https://en.wikipedia.org/wiki/Gododdin
cand-q692946	src-wikidata-q692946	https://www.wikidata.org/wiki/Q692946	pending	batch-500-candidates	title_identity_only	literal	empire	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Gorizia and Gradisca; description: Crown land of the empire of Austria; article: https://en.wikipedia.org/wiki/Princely_County_of_Gorizia_and_Gradisca
cand-q616992	src-wikidata-q616992	https://www.wikidata.org/wiki/Q616992	pending	batch-500-candidates	contested_review	unsupported	administrative_region	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Governorate of Montenegro; description: short-lived territory on the Balkan Peninsula between 1941–1943; article: https://en.wikipedia.org/wiki/Italian_governorate_of_Montenegro
cand-q1540575	src-wikidata-q1540575	https://www.wikidata.org/wiki/Q1540575	pending	batch-500-candidates	contested_review	unsupported	other	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	unsupported		Candidate label: Gozo; description: independent state of Gozo (1798–1801); article: https://en.wikipedia.org/wiki/Gozo_(1798%E2%80%931800)
cand-q62633	src-wikidata-q62633	https://www.wikidata.org/wiki/Q62633	pending	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Grand Duchy of Finland; description: predecessor state of modern Finland; article: https://en.wikipedia.org/wiki/Grand_Duchy_of_Finland
cand-q49683	src-wikidata-q49683	https://www.wikidata.org/wiki/Q49683	pending	batch-500-candidates	title_identity_only	normalized	duchy	label,description,enwiki_sitelink,continent	wikidata_structured_single	none_reviewed	existence_only		Candidate label: Grand Duchy of Lithuania; description: Eastern European monarchical state that existed from 1236 to 1795; article: https://en.wikipedia.org/wiki/Grand_Duchy_of_Lithuania
