shard_id	row_index	ck_id	county	ck_duchy	kingdom_867	kingdom_1066	kingdom_1178	empire_867	empire_1066	empire_1178	match_status	screen_status	top_qid	top_label	top_description	historical_title_id	historical_rank	historical_exists	accepted_parentage_count	scale_status	agent_task	notes
county-scale-005	215	c_cieszyn	Cieszyn	Opolania	Poland	Poland	Poland	West-Slavia	West-Slavia	West-Slavia	exact_label	defer	Q321197	Cieszyn	border town in southern Poland and the administrative seat of Cieszyn County, Silesian Voivodeship				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	216	c_cilicia	Cilicia	Cilicia	Anatolia	Anatolia	Anatolia	Byzantine Empire	Byzantine Empire	Byzantine Empire	exact_label	defer	Q83646116	Cilicia	ship built in 2000				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	217	c_clermont	Clermont	Valois	France	France	France	Francia	Francia	Francia	fuzzy_label	defer	Q42168	Clermont-Ferrand	commune in Puy-de-Dôme, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	218	c_clermont_sur_allier	Clermont-sur-Allier	Auvergne	Aquitaine	France	France	Francia	Francia	Francia	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-005	219	c_cleves	Cleves	Jülich	Lotharingia	Lotharingia	Lotharingia	Germania	Holy Roman Empire	Holy Roman Empire	fuzzy_label	defer	Q6842	Kleve	town in Kleve District, in North Rhine-Westphalia, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	220	c_coburg	Coburg	East Franconia	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q14821	Coburg	town in Bavaria, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	221	c_coimbra	Coimbra	Coimbra	Galicia	Galicia	Portugal	Hispania	Hispania	Hispania	exact_label	defer	Q45412	Coimbra	municipality in Portugal				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	222	c_colmar	Colmar	Alsace	East Francia	East Francia	East Francia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q130994	Colmar	commune in Haut-Rhin, France				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	223	c_cologne	Cologne	Lower Lotharingia	Lotharingia	Lotharingia	Lotharingia	Germania	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q365	Cologne	most populous city in North Rhine-Westphalia, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	224	c_colonea	Colonea	Chaldia	Pontus	Pontus	Pontus	Byzantine Empire	Byzantine Empire	Byzantine Empire	no_result								0	source_resolution_needed	Resolve CK3 seed to independent historical source candidate.	Wikidata search lead only; reviewer must confirm historical identity and dates before source promotion.
county-scale-005	225	c_comminges	Comminges	Armagnac	Aquitaine	France	France	Francia	Francia	Francia	exact_label	defer	Q104540575	Comminges	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	226	c_como	Como	Lombardy	Italy	Italy	Italy	Italia	Italia	Italia	exact_label	defer	Q1308	Como	Italian city				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	227	c_constanta	Constanta	Dobrudja	Bulgaria	Bulgaria	Bulgaria	Byzantine Empire	Byzantine Empire	Byzantine Empire	fuzzy_label	defer	Q79808	Constanța	city in Constanța County, Romania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	228	c_cordoba	Cordoba	Cordoba	Andalusia	Andalusia	Andalusia	Hispania	Hispania	Hispania	fuzzy_label	defer	Q5818	Córdoba	municipality in the province of Córdoba, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	229	c_cornouaille	Cornouaille	Brittany	Brittany	Brittany	Brittany	Francia	Francia	Francia	exact_label	defer	Q1134273	Cornouaille	historic province of Brittanny				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	230	c_cornwall	Cornwall	Cornwall	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q23148	Cornwall	historic county of England and Celtic nation				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	231	c_coruna	Coruna	Galicia	Galicia	Galicia	León	Hispania	Hispania	Hispania	fuzzy_label	defer	Q8757	A Coruña	city and municipality in the province of A Coruña, Galicia, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	232	c_cosenza	Cosenza	Calabria	Sicily	Sicily	Sicily	Byzantine Empire	Byzantine Empire	Italia	exact_label	defer	Q37304112	Cosenza	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	233	c_cottbus	Cottbus	Meissen	Sorbia	East Francia	East Francia	West-Slavia	Holy Roman Empire	Holy Roman Empire	exact_label	defer	Q3214	Cottbus	city in Brandenburg, Germany				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	234	c_craiova	Craiova	Oltenia	Wallachia	Wallachia	Wallachia	Carpathia	Carpathia	Carpathia	exact_label	defer	Q168057	Craiova	city in Dolj County, Romania				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	235	c_cremona	Cremona	Lombardy	Italy	Italy	Italy	Italia	Italia	Italia	exact_label	defer	Q6231	Cremona	Italian city in Lombardy				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	236	c_csanad	Csanad	Temes	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	fuzzy_label	defer	Q174336	Csanád	male given name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	237	c_csongrad	Csongrad	Bacs	Hungary	Hungary	Hungary	Carpathia	Carpathia	Carpathia	fuzzy_label	defer	Q649214	Csongrád	city in Csongrád county, Hungary				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	238	c_cuellar	Cuellar	Castile	Castile	Castile	Castile	Hispania	Hispania	Hispania	exact_label	defer	Q16865925	Cuellar	family name				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	239	c_cuenca	Cuenca	Toledo	Andalusia	Andalusia	Castile	Hispania	Hispania	Hispania	exact_label	defer	Q15098	Cuenca	municipality and capital of the province of Cuenca, Spain				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	240	c_cumberland	Cumberland	Northumbria	England	England	England	Britannia	Britannia	Britannia	exact_label	defer	Q23360	Cumberland	historic county of England				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	241	c_cuneo	Cuneo	Piedmonte	Italy	Italy	Italy	Italia	Italia	Italia	exact_label	defer	Q5968	Cuneo	city and comune in Piedmont, Northern Italy				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	242	c_czerska	Czersk	Mazovia	Poland	Poland	Poland	West-Slavia	West-Slavia	West-Slavia	fuzzy_label	defer	Q550713	Gmina Czersk	urban-rural gmina of Poland				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	243	c_dal	Dal	Västergötland	Sweden	Sweden	Sweden	Scandinavia	Scandinavia	Scandinavia	fuzzy_label	defer	Q39816	valley	low area between hills, often with a river running through it				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
county-scale-005	244	c_dalabergslagen	Dalabergslagen	Bergslagen	Sweden	Sweden	Sweden	Scandinavia	Scandinavia	Scandinavia	exact_label	defer	Q3891624	Dalabergslagen	part of Dalarna, Sweden				0	source_resolution_deferred	Find better independent historical source candidate; current top lead is not importable.	No bounded inception/dissolution pair or entity remains ambiguous for DUCHY title materialization.
